GeneID	GeneName	seed	spikelet	stem
SORBI_3007G000300	SORBI_3007G000300	14	20	24
SORBI_3007G000400	SORBI_3007G000400	40	47	77
SORBI_3007G000500	SORBI_3007G000500	20	68	70
SORBI_3007G000600	SORBI_3007G000600		0.5	
SORBI_3007G000700	SORBI_3007G000700	16	31	28
SORBI_3007G000800	SORBI_3007G000800	24	32	44
SORBI_3007G000900	SORBI_3007G000900	0.9	1	1
SORBI_3007G001100	SORBI_3007G001100	9	9	3
SORBI_3007G001200	SORBI_3007G001200	50	71	116
SORBI_3007G001300	SORBI_3007G001300		2	2
SORBI_3007G001500	SORBI_3007G001500	25	56	87
SORBI_3007G001600	SORBI_3007G001600	1267	1	0.8
SORBI_3007G001800	SORBI_3007G001800		34	
SORBI_3007G001900	SORBI_3007G001900	26	128	108
SORBI_3007G002000	SORBI_3007G002000	8	71	230
SORBI_3007G002200	SORBI_3007G002200	16	34	51
SORBI_3007G002300	SORBI_3007G002300	12	25	50
SORBI_3007G002500	SORBI_3007G002500	5	24	17
SORBI_3007G002600	SORBI_3007G002600	8	11	15
SORBI_3007G002800	SORBI_3007G002800	4	9	13
SORBI_3007G002900	SORBI_3007G002900	58	48	70
SORBI_3007G003100	SORBI_3007G003100	25	88	72
SORBI_3007G003200	SORBI_3007G003200		0.5	
SORBI_3007G003400	SORBI_3007G003400	7	31	15
SORBI_3007G003500	SORBI_3007G003500	4	0.6	2
SORBI_3007G003600	SORBI_3007G003600	3	10	20
SORBI_3007G003800	SORBI_3007G003800		5	2
SORBI_3007G003900	SORBI_3007G003900		6	2
SORBI_3007G004000	SORBI_3007G004000	46	41	58
SORBI_3007G004100	SORBI_3007G004100	3	7	13
SORBI_3007G004200	SORBI_3007G004200	11	21	21
SORBI_3007G004300	SORBI_3007G004300	13	62	21
SORBI_3007G004400	SORBI_3007G004400	1	1	2
SORBI_3007G004500	SORBI_3007G004500	14	21	32
SORBI_3007G004600	SORBI_3007G004600	41	127	71
SORBI_3007G004700	SORBI_3007G004700	4	18	14
SORBI_3007G004800	SORBI_3007G004800	16	150	83
SORBI_3007G004900	SORBI_3007G004900	15		
SORBI_3007G005200	SORBI_3007G005200	9	11	18
SORBI_3007G005300	SORBI_3007G005300	11	34	39
SORBI_3007G005400	SORBI_3007G005400	27	36	49
SORBI_3007G005500	SORBI_3007G005500	18	22	28
SORBI_3007G005600	SORBI_3007G005600	2	3	7
SORBI_3007G006100	SORBI_3007G006100	2	5	9
SORBI_3007G006200	SORBI_3007G006200	3	4	17
SORBI_3007G006300	SORBI_3007G006300			0.8
SORBI_3007G006400	SORBI_3007G006400		0.6	1
SORBI_3007G006600	SORBI_3007G006600	25	57	64
SORBI_3007G006700	SORBI_3007G006700	8	12	7
SORBI_3007G006800	SORBI_3007G006800	0.9	2	2
SORBI_3007G006900	SORBI_3007G006900	34	42	55
SORBI_3007G007000	SORBI_3007G007000	3	7	11
SORBI_3007G007200	SORBI_3007G007200	1	2	2
SORBI_3007G007700	SORBI_3007G007700		2	
SORBI_3007G007800	SORBI_3007G007800	0.5	2	1
SORBI_3007G007900	SORBI_3007G007900	128	207	294
SORBI_3007G008000	SORBI_3007G008000		1	8
SORBI_3007G008200	SORBI_3007G008200	0.6	1	6
SORBI_3007G008300	SORBI_3007G008300	9	13	12
SORBI_3007G008400	SORBI_3007G008400		3	5
SORBI_3007G008700	SORBI_3007G008700		0.7	8
SORBI_3007G008800	SORBI_3007G008800	42	45	73
SORBI_3007G008900	SORBI_3007G008900	33	51	58
SORBI_3007G009000	SORBI_3007G009000	7	8	9
SORBI_3007G009100	SORBI_3007G009100	27	22	37
SORBI_3007G009200	SORBI_3007G009200	27	205	106
SORBI_3007G009300	SORBI_3007G009300	1	3	14
SORBI_3007G009400	SORBI_3007G009400	15	19	24
SORBI_3007G009500	SORBI_3007G009500	0.7	2	2
SORBI_3007G009600	SORBI_3007G009600			0.5
SORBI_3007G009700	SORBI_3007G009700	109	99	143
SORBI_3007G009800	SORBI_3007G009800	0.5		
SORBI_3007G009900	SORBI_3007G009900		4	
SORBI_3007G010000	SORBI_3007G010000	11	22	42
SORBI_3007G010100	SORBI_3007G010100	24	22	21
SORBI_3007G010200	SORBI_3007G010200	13	21	20
SORBI_3007G010400	SORBI_3007G010400	2	2	2
SORBI_3007G010550	SORBI_3007G010550		0.9	1
SORBI_3007G010700	SORBI_3007G010700	6	17	31
SORBI_3007G010800	SORBI_3007G010800	6	17	17
SORBI_3007G010900	SORBI_3007G010900	20	19	29
SORBI_3007G011000	SORBI_3007G011000	5	19	40
SORBI_3007G011200	SORBI_3007G011200	11	26	55
SORBI_3007G011300	SORBI_3007G011300	24	33	52
SORBI_3007G011400	SORBI_3007G011400	17	24	39
SORBI_3007G011600	SORBI_3007G011600	69	85	120
SORBI_3007G011700	SORBI_3007G011700	2	3	7
SORBI_3007G011800	SORBI_3007G011800	24	34	33
SORBI_3007G011900	SORBI_3007G011900	0.8		
SORBI_3007G012300	SORBI_3007G012300	1	2	0.5
SORBI_3007G012400	SORBI_3007G012400	35	24	6
SORBI_3007G012500	SORBI_3007G012500	0.5		
SORBI_3007G012600	SORBI_3007G012600		0.6	
SORBI_3007G012700	SORBI_3007G012700		1	
SORBI_3007G012800	SORBI_3007G012800			2
SORBI_3007G012900	SORBI_3007G012900	72	89	82
SORBI_3007G013000	SORBI_3007G013000	2	7	11
SORBI_3007G013300	SORBI_3007G013300	19	26	32
SORBI_3007G013400	SORBI_3007G013400	26	39	52
SORBI_3007G013500	SORBI_3007G013500	80	81	102
SORBI_3007G013601	SORBI_3007G013601	5	17	11
SORBI_3007G013700	SORBI_3007G013700	6	20	12
SORBI_3007G013800	SORBI_3007G013800	0.6	0.6	37
SORBI_3007G013900	SORBI_3007G013900	87	155	126
SORBI_3007G014000	SORBI_3007G014000		4	
SORBI_3007G014100	SORBI_3007G014100		2	
SORBI_3007G014200	SORBI_3007G014200		4	22
SORBI_3007G014300	SORBI_3007G014300	1	25	
SORBI_3007G014600	SORBI_3007G014600		9	33
SORBI_3007G014700	SORBI_3007G014700	96	183	206
SORBI_3007G014800	SORBI_3007G014800	59	57	100
SORBI_3007G014900	SORBI_3007G014900	16	27	24
SORBI_3007G015100	SORBI_3007G015100		1	0.8
SORBI_3007G015300	SORBI_3007G015300	2	4	6
SORBI_3007G015500	SORBI_3007G015500		1	8
SORBI_3007G015600	SORBI_3007G015600	6	8	4
SORBI_3007G015700	SORBI_3007G015700			1
SORBI_3007G015900	SORBI_3007G015900	0.8		
SORBI_3007G016000	SORBI_3007G016000	1	3	
SORBI_3007G016100	SORBI_3007G016100		0.6	
SORBI_3007G016200	SORBI_3007G016200	0.7	2	9
SORBI_3007G016300	SORBI_3007G016300	0.7	1	2
SORBI_3007G016400	SORBI_3007G016400	15	23	21
SORBI_3007G016600	SORBI_3007G016600	1	8	4
SORBI_3007G016700	SORBI_3007G016700		10	
SORBI_3007G016750	SORBI_3007G016750		2	
SORBI_3007G016800	SORBI_3007G016800	3	6	6
SORBI_3007G016900	SORBI_3007G016900	12	14	18
SORBI_3007G017100	SORBI_3007G017100	11	18	20
SORBI_3007G017200	SORBI_3007G017200	7	7	9
SORBI_3007G017300	SORBI_3007G017300			0.8
SORBI_3007G017400	SORBI_3007G017400	63	92	112
SORBI_3007G017700	SORBI_3007G017700	2	6	7
SORBI_3007G017800	SORBI_3007G017800	11	22	28
SORBI_3007G017900	SORBI_3007G017900		0.9	1
SORBI_3007G018000	SORBI_3007G018000	7	1	
SORBI_3007G018100	SORBI_3007G018100	0.6	8	6
SORBI_3007G018200	SORBI_3007G018200	59	81	71
SORBI_3007G018300	SORBI_3007G018300	322	516	785
SORBI_3007G018400	SORBI_3007G018400	38	28	35
SORBI_3007G018500	SORBI_3007G018500	26	21	29
SORBI_3007G018651	SORBI_3007G018651		2	0.7
SORBI_3007G018700	SORBI_3007G018700	60	23	57
SORBI_3007G018900	SORBI_3007G018900	2	4	4
SORBI_3007G019000	SORBI_3007G019000	143	174	425
SORBI_3007G019100	SORBI_3007G019100	12	23	28
SORBI_3007G019200	SORBI_3007G019200	4	5	8
SORBI_3007G019300	SORBI_3007G019300	10	16	26
SORBI_3007G019400	SORBI_3007G019400	195	262	303
SORBI_3007G019501	SORBI_3007G019501	53	162	98
SORBI_3007G019600	SORBI_3007G019600	0.6	2	6
SORBI_3007G019700	SORBI_3007G019700		19	
SORBI_3007G019800	SORBI_3007G019800	11	20	23
SORBI_3007G020300	SORBI_3007G020300	4	10	13
SORBI_3007G020500	SORBI_3007G020500	4	6	10
SORBI_3007G020600	SORBI_3007G020600	2	11	12
SORBI_3007G020700	SORBI_3007G020700	0.7	4	3
SORBI_3007G021000	SORBI_3007G021000			1
SORBI_3007G021200	SORBI_3007G021200	0.7	1	1
SORBI_3007G021300	SORBI_3007G021300	1	1	2
SORBI_3007G021400	SORBI_3007G021400			0.6
SORBI_3007G022200	SORBI_3007G022200	1	1	3
SORBI_3007G022500	SORBI_3007G022500	202	207	289
SORBI_3007G022600	SORBI_3007G022600	22	55	57
SORBI_3007G022700	SORBI_3007G022700	55	67	66
SORBI_3007G022800	SORBI_3007G022800	2	1	
SORBI_3007G022900	SORBI_3007G022900	2	5	1
SORBI_3007G023000	SORBI_3007G023000			1
SORBI_3007G023100	SORBI_3007G023100	3	4	8
SORBI_3007G023200	SORBI_3007G023200	13	19	34
SORBI_3007G023300	SORBI_3007G023300	18	99	39
SORBI_3007G023400	SORBI_3007G023400	40	127	81
SORBI_3007G023500	SORBI_3007G023500			0.6
SORBI_3007G023600	SORBI_3007G023600	31	11	9
SORBI_3007G023700	SORBI_3007G023700	40	60	85
SORBI_3007G023800	SORBI_3007G023800	2	1	2
SORBI_3007G024000	SORBI_3007G024000	11		
SORBI_3007G024100	SORBI_3007G024100	46		
SORBI_3007G024400	SORBI_3007G024400			0.5
SORBI_3007G024500	SORBI_3007G024500	3	15	35
SORBI_3007G024700	SORBI_3007G024700	19	29	42
SORBI_3007G024800	SORBI_3007G024800	3	3	4
SORBI_3007G025100	SORBI_3007G025100	15		
SORBI_3007G025200	SORBI_3007G025200	1		
SORBI_3007G025300	SORBI_3007G025300	6		
SORBI_3007G025400	SORBI_3007G025400	162	174	198
SORBI_3007G025500	SORBI_3007G025500	9	69	62
SORBI_3007G025600	SORBI_3007G025600	5		
SORBI_3007G025700	SORBI_3007G025700	3	0.6	
SORBI_3007G025800	SORBI_3007G025800	0.6	2	3
SORBI_3007G025900	SORBI_3007G025900	0.5		6
SORBI_3007G026000	SORBI_3007G026000	34	25	38
SORBI_3007G026100	SORBI_3007G026100	29	46	72
SORBI_3007G026200	SORBI_3007G026200	24	23	32
SORBI_3007G026300	SORBI_3007G026300	122	154	197
SORBI_3007G026400	SORBI_3007G026400	1	0.8	5
SORBI_3007G026500	SORBI_3007G026500	17	30	127
SORBI_3007G026600	SORBI_3007G026600	6	0.8	4
SORBI_3007G026700	SORBI_3007G026700	8	18	22
SORBI_3007G026800	SORBI_3007G026800	19	20	18
SORBI_3007G026900	SORBI_3007G026900	0.8	0.5	0.8
SORBI_3007G027000	SORBI_3007G027000	7	25	37
SORBI_3007G027100	SORBI_3007G027100	4	10	28
SORBI_3007G027200	SORBI_3007G027200	7	65	39
SORBI_3007G027301	SORBI_3007G027301	2	20	12
SORBI_3007G027400	SORBI_3007G027400		0.5	
SORBI_3007G027601	SORBI_3007G027601	2	6	4
SORBI_3007G027700	SORBI_3007G027700	10	12	15
SORBI_3007G027900	SORBI_3007G027900	1	2	5
SORBI_3007G028001	SORBI_3007G028001	11	9	8
SORBI_3007G028100	SORBI_3007G028100	93	65	86
SORBI_3007G028200	SORBI_3007G028200	3	3	3
SORBI_3007G028400	SORBI_3007G028400	219	265	341
SORBI_3007G028500	SORBI_3007G028500	5	14	13
SORBI_3007G028600	SORBI_3007G028600		6	2
SORBI_3007G028700	SORBI_3007G028700		0.9	3
SORBI_3007G028766	SORBI_3007G028766		0.5	
SORBI_3007G028832	SORBI_3007G028832		0.6	
SORBI_3007G028900	SORBI_3007G028900	4	4	4
SORBI_3007G029000	SORBI_3007G029000		0.7	0.8
SORBI_3007G029100	SORBI_3007G029100	30	42	57
SORBI_3007G029200	SORBI_3007G029200	9	10	23
SORBI_3007G029300	SORBI_3007G029300	1	7	7
SORBI_3007G029400	SORBI_3007G029400	596	666	859
SORBI_3007G029500	SORBI_3007G029500	30	82	132
SORBI_3007G029600	SORBI_3007G029600	7	8	12
SORBI_3007G029700	SORBI_3007G029700	9	14	19
SORBI_3007G029800	SORBI_3007G029800	722	0.7	0.5
SORBI_3007G029900	SORBI_3007G029900	1	2	3
SORBI_3007G030000	SORBI_3007G030000	1	2	3
SORBI_3007G030100	SORBI_3007G030100	14	43	33
SORBI_3007G030600	SORBI_3007G030600	10	10	13
SORBI_3007G030700	SORBI_3007G030700	17	19	28
SORBI_3007G030800	SORBI_3007G030800	5	7	8
SORBI_3007G030900	SORBI_3007G030900	23	3	7
SORBI_3007G031000	SORBI_3007G031000	1	2	2
SORBI_3007G031100	SORBI_3007G031100	12	15	15
SORBI_3007G031200	SORBI_3007G031200		12	
SORBI_3007G031300	SORBI_3007G031300	5	8	11
SORBI_3007G031600	SORBI_3007G031600	10	13	21
SORBI_3007G031800	SORBI_3007G031800	2	3	1
SORBI_3007G031900	SORBI_3007G031900	8	17	22
SORBI_3007G032000	SORBI_3007G032000	160	137	105
SORBI_3007G032100	SORBI_3007G032100	7	8	7
SORBI_3007G032200	SORBI_3007G032200	1		
SORBI_3007G032300	SORBI_3007G032300		7	7
SORBI_3007G032400	SORBI_3007G032400	39	25	45
SORBI_3007G032500	SORBI_3007G032500	17		
SORBI_3007G032700	SORBI_3007G032700			0.6
SORBI_3007G033100	SORBI_3007G033100			0.6
SORBI_3007G033200	SORBI_3007G033200	0.5	3	6
SORBI_3007G033300	SORBI_3007G033300		4	20
SORBI_3007G033400	SORBI_3007G033400		2	3
SORBI_3007G033500	SORBI_3007G033500	0.7		
SORBI_3007G033600	SORBI_3007G033600		2	
SORBI_3007G033700	SORBI_3007G033700	1	4	2
SORBI_3007G033800	SORBI_3007G033800	63	130	103
SORBI_3007G034100	SORBI_3007G034100	2	5	1
SORBI_3007G034200	SORBI_3007G034200	45	43	48
SORBI_3007G034300	SORBI_3007G034300		10	10
SORBI_3007G034400	SORBI_3007G034400	73	130	255
SORBI_3007G034500	SORBI_3007G034500	29	49	72
SORBI_3007G034600	SORBI_3007G034600	14	8	9
SORBI_3007G034900	SORBI_3007G034900	438	2	
SORBI_3007G035100	SORBI_3007G035100		1	
SORBI_3007G035200	SORBI_3007G035200		6	
SORBI_3007G035600	SORBI_3007G035600	23	60	178
SORBI_3007G035700	SORBI_3007G035700	10	18	21
SORBI_3007G035900	SORBI_3007G035900		4	
SORBI_3007G036100	SORBI_3007G036100	2	3	4
SORBI_3007G036200	SORBI_3007G036200		0.9	
SORBI_3007G036400	SORBI_3007G036400	1		
SORBI_3007G036550	SORBI_3007G036550	3	4	6
SORBI_3007G036600	SORBI_3007G036600	28		
SORBI_3007G036700	SORBI_3007G036700	15	17	30
SORBI_3007G036750	SORBI_3007G036750	2	3	2
SORBI_3007G036800	SORBI_3007G036800	12	14	15
SORBI_3007G037000	SORBI_3007G037000	51	56	73
SORBI_3007G037100	SORBI_3007G037100	53	48	62
SORBI_3007G037200	SORBI_3007G037200	13		
SORBI_3007G037301	SORBI_3007G037301	1	2	3
SORBI_3007G037900	SORBI_3007G037900	29	61	113
SORBI_3007G038000	SORBI_3007G038000	0.6	0.8	2
SORBI_3007G038100	SORBI_3007G038100	0.5	0.9	2
SORBI_3007G038200	SORBI_3007G038200	0.6	0.8	1
SORBI_3007G038250	SORBI_3007G038250	1	2	2
SORBI_3007G038432	SORBI_3007G038432			0.6
SORBI_3007G038600	SORBI_3007G038600	26	49	41
SORBI_3007G038700	SORBI_3007G038700	10	17	20
SORBI_3007G038800	SORBI_3007G038800	22	25	29
SORBI_3007G038900	SORBI_3007G038900	2	3	2
SORBI_3007G039001	SORBI_3007G039001	3	4	4
SORBI_3007G039100	SORBI_3007G039100	1	23	8
SORBI_3007G039200	SORBI_3007G039200	12	105	38
SORBI_3007G039300	SORBI_3007G039300	26	34	40
SORBI_3007G039400	SORBI_3007G039400	74	65	93
SORBI_3007G039842	SORBI_3007G039842			0.5
SORBI_3007G039900	SORBI_3007G039900	0.5		
SORBI_3007G040000	SORBI_3007G040000	399		
SORBI_3007G040050	SORBI_3007G040050		2	
SORBI_3007G040301	SORBI_3007G040301	3	9	11
SORBI_3007G040500	SORBI_3007G040500	79		
SORBI_3007G040600	SORBI_3007G040600	32		
SORBI_3007G040700	SORBI_3007G040700	0.8		
SORBI_3007G040900	SORBI_3007G040900	277	1	
SORBI_3007G041000	SORBI_3007G041000	13		
SORBI_3007G041200	SORBI_3007G041200	36		2
SORBI_3007G041300	SORBI_3007G041300	54	37	55
SORBI_3007G041400	SORBI_3007G041400	29	26	38
SORBI_3007G041500	SORBI_3007G041500	10	14	19
SORBI_3007G041800	SORBI_3007G041800			0.9
SORBI_3007G041900	SORBI_3007G041900			0.9
SORBI_3007G042200	SORBI_3007G042200			0.5
SORBI_3007G042300	SORBI_3007G042300	81	31	47
SORBI_3007G042400	SORBI_3007G042400	11	13	20
SORBI_3007G042700	SORBI_3007G042700	0.5	0.9	2
SORBI_3007G042800	SORBI_3007G042800		5	
SORBI_3007G042900	SORBI_3007G042900	41	40	51
SORBI_3007G043000	SORBI_3007G043000	19	16	2
SORBI_3007G043050	SORBI_3007G043050			0.5
SORBI_3007G043200	SORBI_3007G043200	7	11	15
SORBI_3007G043300	SORBI_3007G043300	3		
SORBI_3007G043400	SORBI_3007G043400	71	97	102
SORBI_3007G043500	SORBI_3007G043500	156	67	81
SORBI_3007G043600	SORBI_3007G043600	62	95	111
SORBI_3007G043700	SORBI_3007G043700	3	27	12
SORBI_3007G043900	SORBI_3007G043900	8	10	16
SORBI_3007G044100	SORBI_3007G044100	71	50	63
SORBI_3007G044300	SORBI_3007G044300	16	77	59
SORBI_3007G044350	SORBI_3007G044350		1	0.9
SORBI_3007G044400	SORBI_3007G044400	31	77	71
SORBI_3007G044900	SORBI_3007G044900	4	9	2
SORBI_3007G045000	SORBI_3007G045000	0.7	3	3
SORBI_3007G045100	SORBI_3007G045100	0.6		
SORBI_3007G045201	SORBI_3007G045201	21	25	32
SORBI_3007G045500	SORBI_3007G045500	6	7	7
SORBI_3007G045600	SORBI_3007G045600	16	36	37
SORBI_3007G045700	SORBI_3007G045700	350	418	784
SORBI_3007G045750	SORBI_3007G045750		0.8	1
SORBI_3007G045800	SORBI_3007G045800			2
SORBI_3007G046000	SORBI_3007G046000	1		
SORBI_3007G046100	SORBI_3007G046100	1	2	5
SORBI_3007G046200	SORBI_3007G046200	45	23	33
SORBI_3007G046400	SORBI_3007G046400	7	23	34
SORBI_3007G046500	SORBI_3007G046500	13	29	30
SORBI_3007G046600	SORBI_3007G046600	4	4	7
SORBI_3007G046700	SORBI_3007G046700		0.5	1
SORBI_3007G046800	SORBI_3007G046800	10	0.5	
SORBI_3007G046900	SORBI_3007G046900	8	9	11
SORBI_3007G046950	SORBI_3007G046950	2	3	10
SORBI_3007G047000	SORBI_3007G047000	116	0.6	
SORBI_3007G047100	SORBI_3007G047100	4		
SORBI_3007G047300	SORBI_3007G047300	46	599	1038
SORBI_3007G047400	SORBI_3007G047400	10	18	39
SORBI_3007G047600	SORBI_3007G047600	10	16	18
SORBI_3007G047700	SORBI_3007G047700	82	73	131
SORBI_3007G048000	SORBI_3007G048000		1	
SORBI_3007G048101	SORBI_3007G048101		0.5	
SORBI_3007G048200	SORBI_3007G048200			2
SORBI_3007G048300	SORBI_3007G048300		0.5	
SORBI_3007G048600	SORBI_3007G048600	0.5	9	11
SORBI_3007G048700	SORBI_3007G048700	22	34	29
SORBI_3007G048900	SORBI_3007G048900	0.7	0.9	0.5
SORBI_3007G049000	SORBI_3007G049000	2		
SORBI_3007G049300	SORBI_3007G049300		0.8	0.7
SORBI_3007G049400	SORBI_3007G049400	3		
SORBI_3007G049700	SORBI_3007G049700			3
SORBI_3007G049800	SORBI_3007G049800	6	7	12
SORBI_3007G049900	SORBI_3007G049900	3	7	6
SORBI_3007G050000	SORBI_3007G050000	30	26	33
SORBI_3007G050100	SORBI_3007G050100	5	49	19
SORBI_3007G050200	SORBI_3007G050200	0.5		
SORBI_3007G050300	SORBI_3007G050300	40	36	37
SORBI_3007G050400	SORBI_3007G050400	17	16	21
SORBI_3007G050500	SORBI_3007G050500	0.5	0.9	2
SORBI_3007G050600	SORBI_3007G050600	18	85	116
SORBI_3007G050650	SORBI_3007G050650	0.6		0.7
SORBI_3007G050800	SORBI_3007G050800	10	5	3
SORBI_3007G050900	SORBI_3007G050900	1	1	0.6
SORBI_3007G051000	SORBI_3007G051000	106	197	176
SORBI_3007G051100	SORBI_3007G051100		14	
SORBI_3007G051200	SORBI_3007G051200		64	
SORBI_3007G051300	SORBI_3007G051300	4	36	7
SORBI_3007G051400	SORBI_3007G051400	42	55	74
SORBI_3007G051501	SORBI_3007G051501		2	3
SORBI_3007G051700	SORBI_3007G051700	66	102	205
SORBI_3007G051800	SORBI_3007G051800	2	17	61
SORBI_3007G051900	SORBI_3007G051900	3	5	7
SORBI_3007G052000	SORBI_3007G052000	1	1	2
SORBI_3007G052201	SORBI_3007G052201	0.6		
SORBI_3007G052300	SORBI_3007G052300	45	51	53
SORBI_3007G052400	SORBI_3007G052400	19	107	59
SORBI_3007G052500	SORBI_3007G052500	0.6	4	6
SORBI_3007G052600	SORBI_3007G052600		3	7
SORBI_3007G052700	SORBI_3007G052700	172	273	366
SORBI_3007G052800	SORBI_3007G052800	8	21	39
SORBI_3007G052900	SORBI_3007G052900	42	87	133
SORBI_3007G053000	SORBI_3007G053000		0.8	
SORBI_3007G053100	SORBI_3007G053100	17	16	23
SORBI_3007G053300	SORBI_3007G053300	398	518	659
SORBI_3007G053400	SORBI_3007G053400	20	32	47
SORBI_3007G053500	SORBI_3007G053500	230	407	580
SORBI_3007G053600	SORBI_3007G053600	4	17	13
SORBI_3007G053700	SORBI_3007G053700	20	23	33
SORBI_3007G053800	SORBI_3007G053800	11	16	24
SORBI_3007G054000	SORBI_3007G054000	3	6	20
SORBI_3007G054100	SORBI_3007G054100	3	7	7
SORBI_3007G054400	SORBI_3007G054400	13	11	18
SORBI_3007G054500	SORBI_3007G054500	0.8	4	9
SORBI_3007G054700	SORBI_3007G054700	2		
SORBI_3007G054800	SORBI_3007G054800	72	69	96
SORBI_3007G055000	SORBI_3007G055000	2	6	1
SORBI_3007G055300	SORBI_3007G055300	6		
SORBI_3007G055500	SORBI_3007G055500			3
SORBI_3007G055700	TPS2		0.5	14
SORBI_3007G056100	SORBI_3007G056100	49	88	59
SORBI_3007G056200	SORBI_3007G056200	6	8	13
SORBI_3007G056300	SORBI_3007G056300	4	9	12
SORBI_3007G056500	SORBI_3007G056500	38	39	44
SORBI_3007G056600	SORBI_3007G056600	12	36	43
SORBI_3007G056700	SORBI_3007G056700	22	35	52
SORBI_3007G056900	SORBI_3007G056900	30	13	1
SORBI_3007G057000	SORBI_3007G057000			25
SORBI_3007G057100	SORBI_3007G057100		3	488
SORBI_3007G057201	SORBI_3007G057201	1	57	0.7
SORBI_3007G057500	SORBI_3007G057500		0.8	
SORBI_3007G057600	SORBI_3007G057600		21	
SORBI_3007G057700	SORBI_3007G057700		0.5	0.8
SORBI_3007G057900	SORBI_3007G057900		0.7	0.6
SORBI_3007G058001	SORBI_3007G058001	4	5	8
SORBI_3007G058100	SORBI_3007G058100	17	23	33
SORBI_3007G058200	SORBI_3007G058200	2		
SORBI_3007G058700	SORBI_3007G058700	12	13	26
SORBI_3007G058800	SORBI_3007G058800			3
SORBI_3007G058900	SORBI_3007G058900			0.9
SORBI_3007G059100	SORBI_3007G059100			7
SORBI_3007G059150	SORBI_3007G059150		1	
SORBI_3007G059200	SORBI_3007G059200	2	0.6	
SORBI_3007G059500	SORBI_3007G059500		3	4
SORBI_3007G059600	SORBI_3007G059600	22	39	38
SORBI_3007G059700	SORBI_3007G059700	3	4	5
SORBI_3007G059900	SORBI_3007G059900	74	80	112
SORBI_3007G060000	SORBI_3007G060000	12	3	2
SORBI_3007G060100	SORBI_3007G060100	4	13	0.5
SORBI_3007G060201	SORBI_3007G060201	7	11	16
SORBI_3007G060400	SORBI_3007G060400	7	5	3
SORBI_3007G060500	SORBI_3007G060500	4	5	
SORBI_3007G060550	SORBI_3007G060550	2		
SORBI_3007G060600	SORBI_3007G060600	6	8	21
SORBI_3007G060700	SORBI_3007G060700	26	57	43
SORBI_3007G060900	SORBI_3007G060900	1	5	12
SORBI_3007G061000	SORBI_3007G061000	29	35	54
SORBI_3007G061100	SORBI_3007G061100	2	1	8
SORBI_3007G061400	SORBI_3007G061400	11	16	16
SORBI_3007G061500	SORBI_3007G061500		2	3
SORBI_3007G061700	SORBI_3007G061700	38	52	65
SORBI_3007G061800	SORBI_3007G061800		92	
SORBI_3007G061900	SORBI_3007G061900	9	8	12
SORBI_3007G062000	SORBI_3007G062000	25	73	49
SORBI_3007G062100	SORBI_3007G062100	7	10	7
SORBI_3007G062200	SORBI_3007G062200		1	5
SORBI_3007G062500	SORBI_3007G062500	83	129	158
SORBI_3007G062600	SORBI_3007G062600	10	12	20
SORBI_3007G062700	SORBI_3007G062700	1		
SORBI_3007G062800	SORBI_3007G062800	30	27	46
SORBI_3007G062900	SORBI_3007G062900	0.5		0.6
SORBI_3007G063000	SORBI_3007G063000	35	52	76
SORBI_3007G063100	SORBI_3007G063100		0.6	0.8
SORBI_3007G063200	SORBI_3007G063200	23	24	32
SORBI_3007G063300	SORBI_3007G063300	16	4	14
SORBI_3007G063700	SORBI_3007G063700	0.9	6	4
SORBI_3007G063800	SORBI_3007G063800		2	1
SORBI_3007G064000	SORBI_3007G064000			0.6
SORBI_3007G064100	SORBI_3007G064100	0.8	2	2
SORBI_3007G064400	SORBI_3007G064400	61		
SORBI_3007G064600	SORBI_3007G064600		18	2
SORBI_3007G064700	SORBI_3007G064700		1	0.7
SORBI_3007G065000	SORBI_3007G065000		4	1
SORBI_3007G065100	SORBI_3007G065100	46	59	97
SORBI_3007G065300	SORBI_3007G065300	12	20	19
SORBI_3007G065400	SORBI_3007G065400	13	14	23
SORBI_3007G065500	SORBI_3007G065500	199	186	120
SORBI_3007G065700	SORBI_3007G065700	4	3	3
SORBI_3007G065800	SORBI_3007G065800	0.6		
SORBI_3007G065900	SORBI_3007G065900		0.7	
SORBI_3007G066050	SORBI_3007G066050	0.6	7	1
SORBI_3007G066200	SORBI_3007G066200	3		
SORBI_3007G067600	SORBI_3007G067600		0.5	
SORBI_3007G067700	SORBI_3007G067700	74	82	142
SORBI_3007G067800	SORBI_3007G067800			2
SORBI_3007G067900	SORBI_3007G067900	6	9	14
SORBI_3007G068000	SORBI_3007G068000	78	112	88
SORBI_3007G068100	SORBI_3007G068100	283	339	472
SORBI_3007G068200	SORBI_3007G068200	63	28	12
SORBI_3007G068300	SORBI_3007G068300	0.9	11	92
SORBI_3007G068500	SORBI_3007G068500	0.7	15	8
SORBI_3007G068700	SORBI_3007G068700		4	
SORBI_3007G068800	SORBI_3007G068800	78	85	101
SORBI_3007G068900	SORBI_3007G068900	163	226	266
SORBI_3007G069000	SORBI_3007G069000	2	2	2
SORBI_3007G069101	SORBI_3007G069101	1	4	3
SORBI_3007G069200	SORBI_3007G069200	359	315	421
SORBI_3007G069300	SORBI_3007G069300	9		
SORBI_3007G069400	SORBI_3007G069400	14	35	49
SORBI_3007G069450	SORBI_3007G069450		8	
SORBI_3007G069500	SORBI_3007G069500	17	57	47
