1	-7.458023295	-23.88535849	3.72843043
1	-4.744866831	-30.78990418	4.422694188
1	-17.95814383	-12.94538867	7.151062801
1	-7.571681996	-15.21453367	-3.721778133
1	-2.017723134	6.141386729	-5.355339916
1	0.898299887	-18.42595027	-4.128710041
1	6.97369842	-31.05327901	-9.33973952
1	-3.552472092	40.50354436	-6.266925733
1	-2.141715893	-23.58326613	-9.116383547
1	-5.571681235	-23.45260278	1.254948846
1	-5.482508795	31.92797876	1.826141677
1	-3.552472092	31.35100704	-4.621695651
1	-6.161545321	-12.48482956	-2.449933601
1	1.244468786	-27.57848758	-5.321793558
1	-4.575294553	-36.57045406	1.550834231
1	-8.310193863	-25.49106679	1.143902322
1	-5.21285095	-41.20501387	-4.624662225
1	-6.949306458	-41.38757896	-2.321880413
1	-5.722100586	-5.901425524	-7.524184891
1	-4.465075121	-34.96474576	-2.308455482
1	-4.01289678	-43.15385809	-2.159684677
1	1.665674366	-0.120875643	-0.78282546
1	2.893473533	-22.76136268	1.317468262
1	1.665674366	-16.9808128	-1.767338142
1	5.19559697	-23.88535849	-0.692396147
1	1.819149262	-34.16189161	3.508191297
1	7.113451106	-19.38937525	1.342263396
1	3.689594354	-38.98107	2.030587577
1	-8.003244071	-9.594554615	-0.826581579
1	-1.369134911	-48.45269548	-1.464501524
1	-0.925104254	-30.14762086	1.807536797
1	-1.772965649	-33.35903746	7.961105694
1	-7.316376546	-26.58446705	11.18875904
1	8.572044679	-18.26537944	1.192034054
1	-5.786786766	-1.887154773	-1.808177186
1	-7.69629428	-33.35903746	2.606815241
1	-10.7657922	-4.456288054	1.899424647
1	9.511949272	7.747095029	-2.130513931
1	10.91352796	-38.01559153	-1.383219703
1	12.86934176	-35.76759991	-4.608568815
1	-2.785097613	-2.529438093	-2.778104495
1	-9.53799303	-41.86929145	-4.500637054
1	5.042122074	-45.8835622	-0.965142623
1	0.284400304	-48.13155382	-3.927431893
1	-4.395884171	15.66811711	3.301859186
1	-9.351243894	-5.064937319	4.126300496
1	-5.85459553	6.141386729	12.9127834
1	-11.6459081	-5.985594016	3.419270365
1	-16.90639714	-24.07789068	9.383853447
1	-5.099725048	-37.69444987	1.31309265
1	-13.06791563	-3.814004734	-3.702817148
1	-7.458023295	-24.36707098	-5.195416606
1	0.113376411	-20.1922294	-5.725808392
1	-0.40014096	-23.75117626	2.708890474
1	-0.943398863	-47.00755801	2.669532345
1	-1.250348655	4.856820088	-1.745460082
1	5.656021658	-35.76759991	-0.505703371
1	4.274747595	-17.30195446	-4.987824258
1	2.433048845	-39.30015817	4.171825771
1	2.343553217	-16.63632544	-6.733254582
1	-6.271017342	-34.32246244	-4.153505175
1	3.200423324	-14.89339201	-5.890623108
1	4.735172283	43.55439013	-6.020432928
1	-0.545226978	5.288957965	-2.96887262
1	6.427684345	-29.34476671	0.144804267
1	-1.224048892	-31.66654423	-5.413570814
1	7.37355709	-14.64980894	-1.63737993
1	13.14778718	-32.82320473	-0.774430669
1	3.034943808	-2.208296433	-0.02438606
1	-5.412790402	-3.013691352	1.219869352
1	-7.025750228	24.19152866	-3.050218635
1	0.437875199	34.72299448	-5.04467147
1	-10.94951297	7.454459131	3.8196815
1	0.744824991	-18.26537944	3.399573856
1	0.795104797	-29.02362505	-4.471466308
1	6.269921241	-23.72478766	3.362337566
1	7.03729572	-25.97277928	-3.612387835
1	-2.232459397	-29.03607846	-1.262684234
1	5.694248132	-36.40688141	-5.648090572
1	21.12112356	56.07891487	-11.73062476
1	-6.424343164	13.52397198	2.136550051
1	1.819149262	-13.44825454	-2.762060585
1	0.09232942	-4.938000544	-1.235033378
1	5.502546762	-2.850579754	2.39095172
1	1.51219947	-17.78366695	-2.371172587
1	4.735172283	-15.21453367	-4.746107658
1	6.116446345	5.017390918	-0.839708415
1	7.530207542	55.43663155	0.287793126
1	-0.176024384	-1.887154773	-0.634054654
1	4.989411318	-25.31211015	0.814272891
1	8.216085152	-23.88535849	0.970336383
1	2.236054935	13.68821574	0.239609192
1	14.55756562	171.8504833	-6.315057464
1	10.95826961	112.4503626	-3.139682569
1	-12.30054115	-32.71675414	-6.105028092
1	-2.511296861	-25.49106679	-4.494802905
1	-7.389344488	-30.30819169	3.410469297
1	0.005736243	14.93497569	1.405898803
1	-3.937205356	-8.631129635	2.851849509
1	-4.639447934	10.47679914	-6.926184595
1	0.036948641	19.96538633	-6.071027375
1	-3.475222551	14.27552101	-8.305947794
1	-15.82738162	-2.166240056	-1.803206318
1	-6.120923219	-36.96753576	-0.172453748
1	6.141017885	24.12531969	-6.711779611
1	-4.8531922	-30.55111228	-8.322007286
1	-6.747995082	-48.64164193	-8.161801688
1	-2.785097613	-37.69444987	0.283365312
1	0.591350095	-7.667704655	3.166893567
1	-2.112110206	-36.40988323	-0.195034925
1	4.888647179	-7.667704655	12.16898582
1	1.358724574	-38.01559153	-1.347279397
1	-9.83547447	-17.92369173	2.092304396
1	12.92390904	-34.80417493	3.092508164
1	-5.701120634	-31.91389999	-0.548000953
1	1.358724574	-10.39740877	-0.359849641
1	5.349071866	19.78990728	-7.900487516
1	-4.473321467	-46.04413303	-5.183232514
1	-3.398997196	-12.64540039	-4.577939532
1	2.361455227	-33.0378958	1.041804711
1	-7.389344488	26.69445297	-2.520336497
1	5.682295865	3.893395108	3.14355697
1	10.23718844	16.3045451	4.264883806
1	-1.029990353	-28.06020007	-0.111898299
1	-2.324672926	-20.35280023	0.134594506
1	7.158451559	-20.83451272	1.126399875
1	0.591350095	-15.53567533	6.378592716
1	13.91764945	51.58293163	1.803161185
1	-0.182128958	-0.442017303	-3.803456222
1	-5.240695946	41.1345427	-5.734559616
1	-0.176024384	-20.99508355	-4.302275981
1	8.515029791	-25.49106679	-1.214600048
1	-1.096873759	-37.53387904	-1.17808907
1	-9.691467926	-9.112842125	-3.804244579
1	1.253326823	-51.1823996	1.022843726
1	-13.34537928	-32.26292296	-0.508990383
1	3.863119476	-17.78366695	4.289967293
1	-7.10263228	-20.64705259	1.401474651
1	-0.075363889	3.572253448	-2.398884795
1	-11.99359136	-15.3751045	-7.570858085
1	5.239398961	-38.33673319	-0.459225632
1	-5.463355867	-18.26537944	-0.819288892
1	-3.050750741	-12.61639449	-4.114575871
1	-3.347555882	-26.35456602	-0.658056978
1	-8.156718967	-12.00311707	-7.197472534
1	5.123584211	-3.492863074	-6.250881822
1	-6.787973982	7.892347728	-6.016672464
1	-8.617143655	-4.777429714	-1.550423774
1	-3.243202582	-38.33673319	-1.910274798
1	-4.445922193	-36.40988323	-1.560225844
1	-1.403823551	-36.2493124	-2.258865214
1	-4.082291374	-37.05216655	3.738640191
1	3.706748388	-26.53158495	0.706542265
1	7.958145095	-16.49910031	9.769691954
1	-1.250348655	-16.33852948	-1.806718649
1	-1.557298446	-35.28588742	-1.525220949
1	-4.640750535	-26.98046206	8.262078166
1	-6.440589621	-15.21453367	2.242180914
1	-3.951360413	-20.96755146	-3.05491107
1	-6.271017342	-11.84254624	11.0575804
1	-2.324672926	-18.26537944	6.053615188
1	-6.161545321	40.82468602	2.462294652
1	-8.924093446	-30.78990418	-0.454654566
1	-14.06435965	-0.602588133	4.658977232
1	9.185944262	116.453547	-2.604978035
1	5.192242459	87.06908507	-4.798178665
1	7.497720408	49.33494001	8.766218287
1	2.586523741	-16.16237519	-2.461209925
1	22.33687213	204.9192554	-11.23778288
1	-6.65413974	-16.48179734	21.40945241
1	-1.60339337	-32.71675414	1.703980648
1	1.819149262	-31.4321875	-2.226777393
1	-1.53870719	-32.07447082	-1.699659528
1	1.449440451	102.3231024	-5.690725583
1	4.954011932	104.8924472	-4.541476099
1	-16.44436334	71.49371455	-2.500982407
1	-7.974979935	-45.92780114	1.654462932
1	1.665674366	-25.33049596	-3.451948731
1	-0.768886877	-32.32102448	1.269472115
1	0.762378733	76.78969541	3.026894261
1	-1.710773342	150.6551338	-7.365204325
1	22.33687213	147.2057675	-7.27633275
1	10.13916682	160.0926536	-3.699900073
1	8.93452655	148.2659582	-3.064446004
1	-4.720380571	111.7969929	-2.492231183
1	0.940190815	47.40809005	-0.702771758
1	-10.51261877	-26.17122659	1.454802823
1	-6.125931324	49.49551084	-1.183923219
1	-0.376187498	56.40005653	9.282540494
1	-4.780271259	34.72299448	1.361224381
1	-2.250014324	-40.40112359	3.843509725
1	-9.985361022	27.33673629	-2.353670139
1	0.744824991	-53.10924956	1.438526858
1	0.130925408	-25.33049596	-0.256293492
1	0.431473978	97.02447653	-3.046996051
1	-8.607124876	136.5618866	2.113756451
1	-7.389344488	-42.19043311	0.5604874
1	7.010986577	149.0494255	-3.014387539
1	-5.85459553	5.80018959	0.234849634
1	-5.85459553	-26.45449177	3.117303298
1	-0.022549488	-21.63736687	-1.669616142
1	-3.113297423	-14.78684422	1.07433694
1	-4.01289678	-16.17795865	0.111257909
1	-6.101445063	-19.87108774	5.169465289
1	-0.545759777	-36.57045406	3.022498373
1	-4.785066751	-11.03969209	3.156683806
1	-4.319846571	-14.09053786	1.648556231
1	-4.01289678	-30.78990418	8.706418258
1	-7.69629428	46.44466507	-4.694622516
1	7.057537528	56.2394857	-6.364647732
1	0.591350095	-15.85681699	6.382454078
1	3.046948429	-29.34476671	0.926580264
1	0.591350095	-36.89159572	-1.493133128
1	-0.211986893	79.41624288	-6.769019501
1	-3.468688438	-22.76136268	-1.106620742
1	8.972675057	-20.99508355	-0.849918176
1	-3.234429979	-30.14762086	0.340248267
1	-0.675132136	12.88536159	-6.280454104
1	-3.089343961	-26.45449177	-0.775000175
1	-5.281509199	-32.97498308	-3.257807647
1	1.358724574	-18.42595027	2.096327184
1	-6.61360117	-31.48494013	-2.378834364
1	5.19559697	22.19846973	6.082509643
1	11.75126866	-33.7402086	-0.25435815
1	2.279573949	-26.29392094	0.251277491
1	14.1251954	7.793300842	-2.714141283
1	11.02764301	7.104811709	6.037294986
1	-1.877851748	59.77204396	-0.87471331
1	1.469954643	69.28359907	-4.791373479
1	-3.976872476	30.06713946	7.902249596
1	2.586523741	-22.76136268	-1.936528469
1	28.83073093	21.55618641	-3.565534941
1	-4.243250587	-28.77597051	2.831755561
1	-1.557298446	-29.98705003	-2.913748465
1	-10.29117032	-18.83877527	1.763687336
1	-5.935312054	-39.74402843	-1.688627808
1	-4.166371676	-24.04592932	1.065141308
1	-9.231043238	39.37954855	1.463321993
1	14.09714093	27.49730712	2.129873542
1	-7.190891987	23.97327921	2.916856185
1	8.725519574	-2.850579754	0.830316802
1	6.730345929	16.27232371	4.988606663
1	-1.096873759	119.9861052	5.170923826
1	3.887605737	-26.29392094	-2.441182377
1	-15.37003907	-20.99508355	12.39586392
1	-1.199562632	-6.061996354	4.615221112
1	7.190770616	144.5534422	-1.74108447
1	5.042122074	5.820245069	9.098764793
1	8.111619991	11.27965329	6.540490357
1	-4.959439564	89.47764752	1.689395275
1	8.517514415	51.36175139	5.375366973
1	-0.32949928	32.47500285	9.103140405
1	10.10679364	140.6997423	-3.014387539
1	6.758285798	164.1430835	-7.025477727
1	6.154388131	-20.08900432	0.618235959
1	6.269921241	-16.33852948	6.941588117
1	11.65674736	44.8398758	4.30925146
1	7.482415257	-3.799411823	1.626390395
1	-4.785066751	3.090540958	-0.354015491
1	8.572044679	116.6141178	1.139526711
1	8.724801989	-8.309987975	-4.241017414
1	1.051774783	29.42415708	1.228807539
1	-6.621970009	88.51422254	1.744819693
1	11.02764301	-3.492863074	0.292278113
1	-2.825265909	-48.33349747	-4.146303017
1	4.840353231	-37.69444987	-1.713372261
1	15.43180682	208.7037464	-4.514032873
1	-2.370854926	-29.02362505	0.184184775
1	3.967797804	-11.08695368	-2.483421264
1	14.86451541	11.11908246	3.709469445
1	-3.552472092	-28.38134173	1.984019811
1	4.706130603	8.389378349	2.593688405
1	-6.819934098	-10.87912126	-0.692396147
1	6.73013456	-5.259142204	-0.953886653
1	11.79949022	-1.566013113	-2.241362766
1	0.826064299	-26.83057642	-0.789757973
1	-3.608827706	47.72923171	9.908252998
1	30.72326222	175.5894501	18.17358188
1	6.774306548	-28.06020007	1.832331931
1	16.24578947	-38.65787485	-2.826236226
1	7.791740222	-31.07327163	1.112608869
1	7.804670199	-2.529438093	1.504161037
1	12.45174726	-6.780992041	0.314410652
1	-7.849769176	156.114542	7.245363414
1	1.205249679	-16.33852948	0.137511581
1	7.958145095	-45.56242054	0.968877846
1	-3.705946988	-16.01738782	-0.222747134
1	-4.862656712	-20.06493003	-5.501180625
1	-3.727433158	41.38628452	-1.657947844
1	-7.458023295	11.11908246	-1.783175609
1	11.4880677	-11.64906513	3.992425682
1	-6.008070426	23.80417803	13.23080098
1	-11.84011647	-25.16992513	1.482282978
1	-4.319846571	27.65787795	5.713499704
1	-8.818040796	-22.51969151	2.235391207
1	0.284400304	-49.57669129	0.268147354
1	-3.398997196	1.645403488	-2.209507301
1	-3.807832996	27.49730712	2.816844613
1	15.92301334	-30.87874328	-3.779873238
1	11.6415426	-32.87732497	-2.365338437
1	-2.725713142	5.980815899	-0.613635132
1	-7.69629428	9.192232499	0.022287134
1	-1.692524337	5.177961748	6.360581069
1	-7.389344488	11.83350086	9.464857657
1	14.83674695	3.543181527	-1.012534717
1	-16.13741355	50.78007748	11.05028771
1	18.31879465	29.74529874	-0.136693433
1	16.62494488	-52.97817485	-3.591392994
1	-13.83529011	50.78007748	8.578181426
1	-8.924093446	5.499103408	3.818859743
1	-4.473321467	3.411682618	0.328579968
1	-6.634648161	-10.07626711	-6.455077045
1	-4.01289678	-55.19667035	-0.348181342
1	7.958145095	17.220774	5.97020227
1	-8.924093446	-29.02362505	-5.474939975
1	-8.104352295	-39.3836736	-8.885163933
1	-2.015661804	-41.86929145	-8.594751274
1	2.321255307	8.549949179	-4.588149293
1	-8.156718967	-23.08250434	1.310175575
1	-0.636449071	-15.85681699	-5.27149966
1	-2.17119803	-30.14762086	-2.715387391
1	-2.478147821	12.08250744	-8.814990407
1	-8.770618551	-23.56421683	-1.332694024
1	5.694248132	-31.46923318	4.319754985
1	4.889858551	-11.22463575	6.191032025
1	-10.7657922	-5.740854694	13.62606459
1	-1.211783781	-58.81246151	-2.82839576
1	-11.99359136	9.673944989	1.966517363
1	-1.710773342	-12.1636879	2.627054718
1	-1.877851748	-23.56421683	0.478809311
1	-4.473321467	-7.346562995	-0.190659313
1	15.0179903	50.78007748	-2.34783599
